Species,Class,ESD,Size,0.4,0.405,0.41,0.415,0.42,0.425,0.43,0.435,0.44,0.445,0.45,0.455,0.46,0.465,0.47,0.475,0.48,0.485,0.49,0.495,0.5,0.505,0.51,0.515,0.52,0.525,0.53,0.535,0.54,0.545,0.55,0.555,0.56,0.565,0.57,0.575,0.58,0.585,0.59,0.595,0.6,0.605,0.61,0.615,0.62,0.625,0.63,0.635,0.64,0.645,0.65,0.655,0.66,0.665,0.67,0.675,0.68,0.685,0.69,0.695,0.7,0.705,0.71,0.715,0.72,0.725,0.73,0.735,0.74,0.745,0.75,0.755,0.76,0.765,0.77,0.775,0.78,0.785,0.79,0.795,0.8,0.805,0.81,0.815,0.82,0.825,0.83,0.835,0.84,0.845,0.85,0.855,0.86,0.865,0.87,0.875,0.88,0.885,0.89,0.895,0.9
Phaeocystis 4-5,Prymnesiophyceae,,5,0.028045268,0.029730108,0.03201839,0.033767014,0.034660873,0.035844205,0.037633709,0.039755399,0.040730485,0.039255138,0.037970087,0.037648467,0.037947676,0.038695568,0.038020804,0.036237818,0.033407504,0.030304753,0.02679498,0.023583453,0.020782411,0.018630692,0.016976293,0.015605906,0.014378445,0.013061651,0.011817961,0.010619792,0.009322555,0.008209185,0.007221595,0.006302967,0.005566427,0.005158216,0.00504041,0.005258388,0.005663716,0.006185283,0.006534899,0.006579081,0.00618521,0.005791154,0.005739912,0.005812754,0.005969093,0.006159861,0.006363144,0.006646497,0.006748068,0.006540011,0.006390453,0.006920047,0.008872212,0.012546702,0.016523381,0.018018587,0.015935293,0.011381427,0.006506005,0.003290398,0.001739893,0.000923132,0.000536247,0.000370988,0.000233118,0.000191073,0.000103082,8.18E-05,5.68E-05,1.52E-06,4.98E-06,1.52E-06,3.46E-05,1.52E-06,1.52E-06,1.52E-06,1.52E-06,3.70E-06,3.85E-05,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06
P. micans,Dinophyceae,,45,0.012654231,0.013110756,0.014048104,0.014753145,0.015039927,0.015509597,0.016209122,0.016624328,0.016961557,0.016871703,0.016604552,0.016685484,0.017130271,0.016933441,0.016545222,0.015505795,0.014601801,0.013678663,0.013295772,0.012901033,0.012430994,0.011629185,0.010907002,0.010305576,0.009990249,0.010312086,0.009958714,0.009366304,0.008628365,0.007949212,0.007175154,0.006125764,0.005125194,0.00430572,0.003793462,0.003620094,0.003675119,0.003769419,0.003837403,0.003759218,0.003425587,0.003297663,0.003494703,0.003937602,0.004274572,0.00455981,0.004810939,0.005038087,0.004987664,0.005167288,0.005204676,0.005553666,0.007175741,0.009938417,0.012845521,0.014095595,0.012861618,0.009386543,0.005120996,0.002354885,0.0009903,0.000433113,0.000142119,7.80E-05,3.53E-05,1.34E-05,1.56E-05,1.34E-05,5.03E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,9.45E-05,7.41E-05,0.000108192,5.02E-05,0.000126795,0.000147551,0.000229033,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05,1.34E-05
T. oceanica2,Bacillariophyceae,,13,0.019578483,0.019224492,0.019203138,0.019323182,0.018870665,0.018614257,0.019429461,0.01925044,0.019263429,0.01861077,0.017740866,0.016839625,0.01649079,0.015782595,0.01462691,0.014024938,0.013764976,0.013173488,0.012953024,0.012408168,0.012203767,0.011600773,0.011308951,0.010974744,0.010591646,0.009987393,0.008976138,0.008746774,0.008169997,0.007686563,0.006820376,0.006552901,0.00594166,0.005229,0.005265807,0.004762006,0.004792206,0.004636429,0.004303841,0.004424336,0.00388215,0.004178447,0.004076748,0.004857139,0.004545403,0.004693884,0.005091338,0.00491538,0.004866063,0.004303917,0.004816601,0.005812892,0.00750531,0.009601768,0.010860306,0.01097991,0.009142921,0.007422306,0.004259892,0.002364876,0.001234295,0.001356847,0.000755442,0.000393619,0.000955573,0.000416392,0.000371506,0.000620694,0.000770002,0.00034145,0.000159011,0.000159011,0.000159011,0.000159011,0.000438405,0.000303758,0.000159011,0.000159011,0.000447095,0.000214411,0.000642545,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011,0.000159011
Tetraselmis sp. ,Prasinophyceae,,10,0.01488201,0.015744162,0.016584091,0.016846569,0.017039682,0.017004381,0.017610932,0.017844571,0.017246877,0.016749188,0.016934546,0.015952904,0.015919349,0.016321089,0.016252027,0.016121481,0.016180236,0.015586487,0.014721271,0.013450072,0.012169229,0.010841184,0.00911115,0.007571504,0.005861757,0.004996339,0.004329314,0.004118455,0.003941613,0.003815822,0.004034173,0.003736595,0.004047336,0.004050676,0.00453325,0.005064901,0.005095636,0.005348393,0.00550496,0.005899205,0.005989533,0.006079966,0.006392725,0.006444738,0.006462132,0.006803832,0.006770522,0.006862275,0.00829022,0.009128864,0.010493553,0.010054079,0.010800479,0.012151066,0.012829683,0.013275454,0.012707421,0.010804049,0.006779058,0.003620044,0.002149483,0.000870088,0.000840458,0.000669671,0.000663638,0.00045942,0.000392536,0.000171929,0.000134724,6.78E-05,0.000152524,4.57E-05,0.000529149,0.000400274,7.19E-05,4.57E-05,0.000110253,0.000140635,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05,4.57E-05
H. niei,Dinophyceae,,17,0.022747058,0.023981275,0.025662498,0.026019826,0.02681772,0.026908466,0.027571712,0.029351597,0.029162617,0.028658423,0.027581623,0.028200877,0.028141865,0.027956921,0.027696819,0.026832196,0.025321628,0.024433159,0.023647202,0.022944675,0.021567134,0.020874709,0.02010226,0.019052113,0.018539765,0.017719509,0.016849691,0.015642881,0.014306986,0.012943507,0.010777788,0.009582273,0.007841704,0.006583387,0.005801669,0.005677756,0.005212965,0.005295549,0.005133295,0.004845984,0.004507601,0.004164337,0.004475495,0.004743107,0.005067293,0.005246674,0.005298074,0.005683311,0.005474843,0.005495152,0.00560038,0.006369325,0.007744075,0.010923735,0.013891143,0.014792876,0.012025132,0.007631693,0.003680462,0.001771505,0.00083126,0.000399425,0.000297097,2.64E-05,8.45E-05,2.03E-05,2.03E-05,0.000150893,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,0.000367292,2.03E-05,2.03E-05,2.03E-05,2.03E-05,0.000120802,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05,2.03E-05
Synechococcus sp1,Cyanophyceae,,1,0.04008746,0.042210179,0.046990075,0.050075482,0.052150589,0.053607718,0.05585656,0.059654298,0.060401302,0.055190953,0.046947859,0.041133066,0.038254619,0.03653421,0.034841944,0.03426867,0.033553187,0.033185931,0.032611499,0.03091442,0.029085003,0.026889267,0.024524077,0.023157375,0.020954971,0.018819095,0.016607334,0.014612977,0.012892061,0.012105662,0.01178578,0.012453226,0.013526393,0.014767717,0.01606617,0.017843342,0.018936293,0.020530136,0.021653269,0.023169238,0.024407585,0.026418651,0.028627366,0.031042705,0.032316536,0.032741107,0.031502593,0.02942657,0.026258839,0.024012331,0.022325053,0.02176172,0.02348618,0.027306103,0.031338173,0.033347416,0.033350523,0.028313581,0.018947149,0.011395826,0.006876409,0.004436631,0.002678698,0.001625812,0.000917362,0.000762518,4.86E-05,5.51E-05,4.85E-05,4.85E-05,0.000174417,4.85E-05,4.85E-05,4.85E-05,4.85E-05,8.13E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05,4.85E-05
D. brightwelli,Bacillariophyceae,,40,0.016470456,0.016229977,0.017347569,0.016454541,0.016502514,0.016553377,0.016221129,0.01585882,0.015584825,0.015030115,0.014430671,0.01429576,0.013770789,0.013511992,0.012822204,0.012246014,0.011741824,0.011353842,0.010775868,0.010332747,0.009984924,0.009354339,0.009064509,0.008607504,0.008311916,0.00774254,0.007535796,0.007009896,0.006715322,0.005878351,0.005571851,0.005368518,0.00458134,0.004563468,0.004254899,0.004128124,0.004081982,0.004384642,0.004101662,0.003869519,0.003797535,0.003906807,0.003932403,0.004564659,0.004554284,0.004668152,0.004870661,0.00506158,0.004946085,0.004709918,0.004654817,0.005406958,0.006567898,0.008315804,0.0094314,0.009346551,0.008915404,0.007150817,0.004841022,0.003076876,0.001915303,0.00088601,0.00050609,0.000374683,0.000294917,0.000113452,0.000330545,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000388095,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452,0.000113452
N. oculata,Eustigmatophyceae,,3,0.039514875,0.041089838,0.044147166,0.04653859,0.047277366,0.048215208,0.049381701,0.050545179,0.049803074,0.045770955,0.040234556,0.036022363,0.033493672,0.031612152,0.030250481,0.029929341,0.030799416,0.030932252,0.029754217,0.027865298,0.025569458,0.02274848,0.019327051,0.016286922,0.013625627,0.011579843,0.009986595,0.008806986,0.008005132,0.0070607,0.006560706,0.006169599,0.005886722,0.006055653,0.006509045,0.007004892,0.007541722,0.0078242,0.007911182,0.007998099,0.008172636,0.008608656,0.009714551,0.010767974,0.011777526,0.012052644,0.011795499,0.011290941,0.010190663,0.010024791,0.011048426,0.014089241,0.01894284,0.024541605,0.029518349,0.03311349,0.033331395,0.027077963,0.017126869,0.009225078,0.004951309,0.002569754,0.001425254,0.000879152,0.00061359,0.000497962,0.000253438,5.97E-05,5.25E-05,7.22E-05,0.000104547,5.25E-05,0.000286656,8.05E-05,5.25E-05,0.000209067,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05,5.25E-05
A. flos-aquae,Cyanophyceae,,10,0.023700619,0.0247602,0.026896215,0.029001417,0.031200451,0.030601408,0.031975508,0.032587564,0.03293813,0.029834582,0.023745381,0.020026183,0.018047982,0.017323354,0.016989309,0.015947825,0.015333905,0.015701271,0.014565974,0.014634094,0.014213468,0.012865523,0.011545635,0.010885739,0.00988182,0.008815801,0.008441589,0.006807765,0.006916961,0.006177604,0.006321287,0.006469145,0.006102522,0.007050874,0.008269646,0.008485288,0.009831678,0.009943537,0.01009361,0.009829662,0.010785176,0.010835916,0.011284216,0.012170654,0.012650198,0.013205335,0.013260224,0.01219493,0.011882377,0.012034172,0.012238454,0.012236666,0.014377075,0.01612284,0.019141589,0.021017329,0.020497689,0.016672074,0.012047941,0.007228227,0.004064882,0.002752179,0.001138182,0.001315411,0.001778455,0.00030045,0.000540324,0.000569461,0.001424081,0.001526208,0.00030045,0.001268949,0.00030045,0.000389333,0.000602736,0.000556503,0.00030045,0.001154423,0.001012083,0.00172508,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045,0.00030045
Anabaena sp.,Cyanophyceae,,10,0.018926271,0.020249424,0.022478767,0.024811915,0.026175459,0.027107049,0.028114134,0.029979238,0.030910094,0.028512219,0.024163941,0.020559271,0.018791614,0.017948481,0.017885704,0.017469235,0.017659455,0.01733672,0.017320736,0.016317116,0.015938553,0.014985644,0.013927588,0.012888232,0.011411641,0.010443039,0.009465024,0.0083151,0.007639046,0.007190974,0.007301887,0.007611454,0.007456486,0.007593559,0.008352074,0.008730142,0.009823578,0.010486673,0.011707733,0.012582946,0.013490419,0.014271682,0.015403863,0.015416896,0.016105234,0.016175001,0.016513967,0.015906618,0.014731748,0.013276624,0.012827317,0.012658802,0.013711932,0.015310988,0.017619178,0.019043214,0.019339548,0.016118586,0.012405847,0.008183967,0.004628793,0.003213097,0.001873449,0.00166968,0.001362287,0.001093378,0.00127477,0.000919064,0.00059052,0.000531815,0.000684977,0.001062771,0.00124736,0.001009268,0.000411519,0.00129018,6.21E-05,6.21E-05,0.000367673,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05
S. salina,Cyanophyceae,,1,0.023349663,0.025564894,0.028907053,0.034139189,0.036189798,0.036294372,0.039027375,0.040522821,0.042145706,0.037655117,0.030964693,0.02710957,0.025080027,0.023561025,0.022024145,0.022193266,0.02180617,0.021092921,0.021177195,0.02028546,0.019794996,0.017937071,0.015702392,0.013918912,0.013341853,0.012114108,0.010251707,0.010218483,0.009030358,0.008403895,0.008262508,0.009003498,0.01096482,0.012984406,0.014812238,0.017119042,0.019193445,0.020003053,0.022094608,0.024479317,0.025803127,0.029693644,0.032740504,0.036724182,0.039061127,0.041180998,0.042109668,0.03935111,0.035696516,0.030800215,0.026522211,0.022218238,0.021957486,0.022696481,0.025181995,0.024918867,0.026188528,0.020716572,0.013444589,0.006286501,0.001516968,0.001786267,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,0.00152653,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05,7.65E-05
Phormidium sp. ,Cyanophyceae,,2,0.044000778,0.047696449,0.051659069,0.055930624,0.057776673,0.058518117,0.061286129,0.064950599,0.065037454,0.057638724,0.04550812,0.037686125,0.03293356,0.031793,0.032869644,0.031332765,0.030488529,0.02713158,0.030007549,0.032506997,0.032462156,0.030507616,0.028052302,0.025228961,0.025198155,0.025165267,0.025543994,0.02627497,0.027673876,0.029186681,0.030294134,0.030510049,0.031366937,0.031726015,0.031987723,0.027394375,0.022799939,0.021237246,0.019940309,0.019580963,0.0203612,0.021742907,0.023980659,0.027650422,0.028636882,0.028565418,0.0284335,0.028027668,0.027391062,0.025344278,0.024462423,0.023462035,0.026604586,0.03260781,0.037732266,0.042495671,0.042054873,0.035665091,0.024689351,0.01549749,0.010229082,0.008208914,0.008088852,0.004476728,0.001713995,0.001524009,0.000323029,9.18E-05,9.18E-05,0.001170208,9.18E-05,0.000198696,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05,9.18E-05
N. spumigena,Cyanophyceae,,10,0.011297351,0.011962765,0.013912916,0.014848978,0.015450945,0.015446545,0.016815183,0.017858737,0.017363183,0.016520531,0.014389591,0.012377134,0.011660388,0.011460995,0.011377339,0.011045248,0.011318586,0.011081123,0.011267741,0.010774934,0.010679763,0.009744344,0.009636177,0.00858045,0.008097765,0.007602937,0.007158663,0.006243479,0.005656716,0.005169059,0.004307653,0.004148458,0.004106977,0.004035871,0.004144653,0.004513478,0.005364731,0.005630161,0.005992404,0.006047628,0.006243967,0.006638206,0.007703623,0.007861946,0.008036915,0.007894423,0.00845121,0.008646824,0.008711417,0.008215815,0.008266429,0.008903428,0.009846887,0.011104833,0.012533409,0.013860836,0.013727317,0.012166067,0.008393407,0.005537518,0.003129831,0.00265446,0.00188476,0.001357066,0.000711895,0.000909054,0.000636128,4.65E-05,0.000361766,0.000834126,0.000616366,0.00018816,4.65E-05,0.000521227,0.000215875,4.65E-05,0.001873606,4.65E-05,4.65E-05,8.08E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05,4.65E-05
Synechococcus sp2,Cyanophyceae,,1,0.026384485,0.027117924,0.031514999,0.033456096,0.035221839,0.03682036,0.040416904,0.042865258,0.04298826,0.038507828,0.034979901,0.032679963,0.028621397,0.028761173,0.02844706,0.028216303,0.027309543,0.028939069,0.029790935,0.027287687,0.028432828,0.026659461,0.025863505,0.025103127,0.026993905,0.026777889,0.026457677,0.025677985,0.024573506,0.025409108,0.022677137,0.024114027,0.026651837,0.03095844,0.030070486,0.027056931,0.020199303,0.014627099,0.009566727,0.009181963,0.00873265,0.010194445,0.009142826,0.009512341,0.008906479,0.010483144,0.011303498,0.010853167,0.010709326,0.011826003,0.012944713,0.012319028,0.014342974,0.016866553,0.02054188,0.020138819,0.021395779,0.015856105,0.010613262,0.006589768,0.002922065,0.001188344,1.88E-05,1.88E-05,0.000507257,0.000174846,1.88E-05,1.88E-05,1.88E-05,1.88E-05,0.00060942,1.88E-05,1.88E-05,1.88E-05,1.88E-05,0.001568024,1.88E-05,1.88E-05,1.88E-05,0.000966228,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05,1.88E-05
Nostoc sp. ,Cyanophyceae,,10,0.014124059,0.015103763,0.016642298,0.017489528,0.018245511,0.018739287,0.019177463,0.019956896,0.020245767,0.018774935,0.015449747,0.013030225,0.011776495,0.011324229,0.01099224,0.010324573,0.010077024,0.009387987,0.010212145,0.010825158,0.011049163,0.010128746,0.009041342,0.00775376,0.007056025,0.006886863,0.006745784,0.006652362,0.007311234,0.007706955,0.008026935,0.008548038,0.008978178,0.009893205,0.009402455,0.008907166,0.008359965,0.008674177,0.009094956,0.009632512,0.009975469,0.010485131,0.011143625,0.0115384,0.011782263,0.011975821,0.011907456,0.011338791,0.010480403,0.009804038,0.009353096,0.00968187,0.010651929,0.012719416,0.014672583,0.015934918,0.01605718,0.014439123,0.011512965,0.008193545,0.005194767,0.00377074,0.002493371,0.001922153,0.001414477,0.000951148,0.001023106,0.000148643,7.94E-06,0.000146563,7.94E-06,7.94E-06,7.94E-06,7.94E-06,0.000220696,0.000379268,0.000424371,2.17E-05,0.000171053,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06,7.94E-06
Cyanobacterium sp. ,Cyanophyceae,,1,0.028808085,0.031877079,0.038778368,0.039841168,0.042155248,0.046143954,0.048173832,0.04962445,0.048427937,0.04480978,0.037272489,0.030747669,0.030719545,0.025854548,0.025005887,0.023450174,0.021533286,0.020083655,0.022372572,0.021046786,0.019757513,0.018262488,0.012904084,0.01017258,0.008073132,0.004459416,0.005446231,0.005067294,0.006600804,0.006960498,0.007747483,0.008606505,0.011817601,0.011375014,0.015555162,0.018219068,0.020711763,0.023359387,0.023909536,0.024956546,0.027814362,0.029213172,0.035073372,0.039647752,0.043489422,0.04825179,0.051144144,0.050138087,0.044912902,0.035357081,0.026435288,0.019426436,0.017294423,0.022248727,0.025106542,0.02953142,0.030402777,0.023094427,0.014453876,0.005758064,0.00379677,0.00040114,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000244237,0.000735177,0.001308516,0.001519201,0.000233382,0.000233382,0.000233382,0.001514761,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382,0.000233382
P. galeata,Cyanophyceae,,8,0.019269954,0.021124823,0.023598867,0.025487268,0.026937931,0.028341781,0.029516554,0.03117571,0.031170232,0.02851525,0.023101867,0.019971299,0.018205737,0.017441977,0.015828802,0.014898214,0.01482451,0.014374986,0.015567686,0.016683363,0.016619952,0.015398534,0.01417778,0.014021243,0.012705869,0.012353122,0.01211923,0.013525073,0.014440555,0.015850216,0.01703279,0.018844998,0.019774424,0.021198859,0.020866862,0.018256201,0.014305267,0.010646324,0.009305387,0.008923922,0.00890616,0.009932198,0.010745591,0.011394812,0.012140312,0.012077564,0.012363912,0.011423198,0.010819627,0.010099358,0.01040297,0.010851498,0.011915384,0.014689719,0.016932361,0.019281242,0.01936972,0.017080432,0.012403586,0.00812663,0.004795037,0.002864639,0.002390547,0.001508264,0.000723588,0.000592117,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,0.000602409,0.000164837,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05,7.59E-05
